id,dir,OmM,OmB,h,mean,median,std,min,max,range,q05,q25,q75,q95,iqr,w90,skew,kurt,grad_mean,rmse_to_mean,corr_to_mean,dist_mean,outlier_struct,outlier_maha
214,0214_0.12451_0.02220_0.72599,0.12451,0.0222,0.72599,9.737059593200684,9.72222900390625,0.25671979784965515,8.880254745483398,12.45712661743164,3.576871871948242,9.345802307128906,9.563782691955566,9.887542724609375,10.178466081619263,0.3237600326538086,0.8326637744903564,0.6095246553626197,1.263115085036552,0.10085911303758621,0.0951931901298167,0.9455492827489526,688.4647200117397,-0.9258049761572616,1.3369252653774262
215,0215_0.12528_0.02222_0.84183,0.12528,0.02222,0.84183,9.785032272338867,9.778032302856445,0.17876194417476654,9.110011100769043,11.332392692565918,2.222381591796875,9.50280475616455,9.665245056152344,9.894429206848145,10.090825319290161,0.22918415069580078,0.5880205631256104,0.37972093540565616,0.6081943097772089,0.0748259574174881,0.15911483906404347,0.8161448426972732,864.491919766296,0.7854156817578313,1.716809391958188
216,0216_0.13723_0.02310_0.60572,0.13723,0.0231,0.60572,9.650442123413086,9.628660202026367,0.3156547248363495,8.68188190460205,13.270586967468262,4.588705062866211,9.18176555633545,9.435483932495117,9.828303337097168,10.205375671386719,0.3928194046020508,1.0236101150512695,0.7462131964397487,1.6337308072347296,0.1211187094449997,0.14479302569085736,0.9227833311730331,821.0682229948771,0.36327906274722627,1.0461745037327892
217,0217_0.14159_0.02206_0.79323,0.14159,0.02206,0.79323,9.7290678024292,9.722107887268066,0.17804628610610962,9.052087783813477,11.262269973754883,2.2101821899414062,9.44795036315918,9.609747886657715,9.838066101074219,10.033675193786621,0.2283182144165039,0.5857248306274414,0.37841680899277913,0.603036508374144,0.07462058961391449,0.1359638594911007,0.8142189198200128,795.2785062246687,0.11256839893790963,1.3317988406670824
218,0218_0.12103_0.02323_0.82525,0.12103,0.02323,0.82525,9.810995101928711,9.802453994750977,0.1952630877494812,9.091177940368652,11.599133491516113,2.507955551147461,9.50491714477539,9.68000602722168,9.929401397705078,10.145156145095825,0.24939537048339844,0.6402390003204346,0.4290577418958185,0.7360934797824372,0.08023495227098465,0.16581446226761098,0.8532076018029177,885.4116508837319,0.988783548179049,2.485329855366991
219,0219_0.14132_0.02331_0.61611,0.14132,0.02331,0.61611,9.654228210449219,9.633813858032227,0.30528464913368225,8.703411102294922,13.153066635131836,4.449655532836914,9.198923826217651,9.44665241241455,9.827413558959961,10.188675880432129,0.38076114654541016,0.9897520542144775,0.7261415544410871,1.5880282608390983,0.11758074909448624,0.12645372664991525,0.9412155921263383,768.4404011847087,-0.14833400607513203,0.8842748220162086
220,0220_0.14825_0.02350_0.72770,0.14825,0.0235,0.7277,9.721282958984375,9.711506843566895,0.20705156028270721,8.968221664428711,11.739141464233398,2.7709197998046875,9.39860725402832,9.582196235656738,9.846026420593262,10.075519561767578,0.26383018493652344,0.6769123077392578,0.465937026337595,0.834667621155682,0.08419088274240494,0.11253367485429375,0.8764163107970834,731.13439037559,-0.5109985059364112,0.7719318257407746
221,0221_0.12380_0.02201_0.73469,0.1238,0.02201,0.73469,9.740378379821777,9.726101398468018,0.2512577176094055,8.896403312683105,12.329354286193848,3.432950973510742,9.356459617614746,9.570883750915527,9.888124465942383,10.171821594238281,0.31724071502685547,0.8153619766235352,0.594297714479701,1.2174613898959663,0.098996601998806,0.09731469939684487,0.9406724075142177,693.4346298352241,-0.8774907817044723,1.3245533724471963
222,0222_0.12270_0.02235_0.60149,0.1227,0.02235,0.60149,9.661919593811035,9.63761043548584,0.33294975757598877,8.665518760681152,13.571505546569824,4.905986785888672,9.171171188354492,9.434369087219238,9.847558975219727,10.251367568969727,0.4131898880004883,1.0801963806152344,0.7747190695300592,1.684522771009238,0.126976877450943,0.17777753596714446,0.8728460930274703,923.6210723274288,1.3602304120308137,1.4773243686376685
223,0223_0.12281_0.02320_0.81703,0.12281,0.0232,0.81703,9.803422927856445,9.794708251953125,0.19653576612472534,9.079870223999023,11.607580184936523,2.5277099609375,9.495514869689941,9.671539306640625,9.922520637512207,10.139737129211426,0.25098133087158203,0.6442222595214844,0.4328059925616805,0.7464985169513421,0.08066035062074661,0.15986670329917702,0.8558400781649258,866.8214107479243,0.8080614609087108,2.29466890180554
224,0224_0.14911_0.02174_0.83684,0.14911,0.02174,0.83684,9.712740898132324,9.708358764648438,0.14827944338321686,9.120292663574219,10.816427230834961,1.6961345672607422,9.47567367553711,9.613524436950684,9.805226564407349,9.964677810668945,0.19170212745666504,0.48900413513183594,0.2912277215488022,0.40960697162977944,0.06482011824846268,0.15468347756738282,0.738995195001175,850.8597303746693,0.6528925027713481,2.3319662154348526
225,0225_0.15272_0.02204_0.63190,0.15272,0.02204,0.6319,9.626046180725098,9.608851432800293,0.27764368057250977,8.728076934814453,12.760488510131836,4.032411575317383,9.207033157348633,9.438056945800781,9.786571502685547,10.10677170753479,0.3485145568847656,0.8997385501861572,0.6649077020573072,1.4238814726163795,0.10812608152627945,0.1134114537130038,0.9559815059702056,733.4116687877657,-0.48886030304405764,1.5848381771125386
226,0226_0.15380_0.02235_0.76304,0.1538,0.02235,0.76304,9.69932746887207,9.69245719909668,0.17698214948177338,9.025384902954102,11.213752746582031,2.1883678436279297,9.419766426086426,9.580704689025879,9.80771541595459,10.002117156982422,0.22701072692871094,0.5823507308959961,0.3753196779573548,0.5953071089438962,0.07428395003080368,0.1324465494548857,0.8115804478198618,785.233662625234,0.014919036243699666,1.8669277938985276
227,0227_0.14573_0.02335_0.63290,0.14573,0.02335,0.6329,9.660676002502441,9.64233112335205,0.28823623061180115,8.741764068603516,12.965874671936035,4.2241106033325195,9.227617263793945,9.465298652648926,9.826130867004395,10.16177487373352,0.36083221435546875,0.9341576099395752,0.6895613787740548,1.4935973706592955,0.11173155903816223,0.10402654543582113,0.955272258129414,709.6313663016736,-0.7200367628321551,0.6581479739400197
228,0228_0.12203_0.02190_0.76736,0.12203,0.0219,0.76736,9.760269165039062,9.748162269592285,0.23033063113689423,8.96182632446289,12.235298156738281,3.2734718322753906,9.404990196228027,9.60523509979248,9.897316932678223,10.15436840057373,0.2920818328857422,0.7493782043457031,0.5345952419271621,1.0369841041314123,0.09191951900720596,0.11465614120751681,0.9154769578958655,736.6589301189968,-0.45729256419801856,1.540344588431854
229,0229_0.14828_0.02261_0.63534,0.14828,0.02261,0.63534,9.64531135559082,9.627615928649902,0.28228628635406494,8.73795223236084,12.823746681213379,4.085794448852539,9.220148086547852,9.454076766967773,9.807971954345703,10.134866714477539,0.3538951873779297,0.9147186279296875,0.6759348457492291,1.455557286193839,0.10970362275838852,0.10556059250318993,0.9563116200171022,713.4307330320963,-0.6831018184306068,0.9961871299886347
230,0230_0.14463_0.02198_0.79039,0.14463,0.02198,0.79039,9.71963119506836,9.712949752807617,0.1751236468553543,9.051450729370117,11.204034805297852,2.1525840759277344,9.442787170410156,9.602288246154785,9.826993942260742,10.019146919250488,0.22470569610595703,0.576359748840332,0.36964560810550134,0.5816642788333457,0.07366366684436798,0.13610248082387452,0.8072023184876026,795.6771440564391,0.11644369374293524,1.526943365314751
231,0231_0.14919_0.02318_0.57366,0.14919,0.02318,0.57366,9.610595703125,9.58820629119873,0.31962233781814575,8.634737968444824,13.260115623474121,4.625377655029297,9.136957168579102,9.392724990844727,9.790220499038696,10.173410654067993,0.3974955081939697,1.0364534854888916,0.7539185262678156,1.6493973710030279,0.12250836938619614,0.16815308018288577,0.9134975421540168,892.7976961191002,1.0605858219451547,1.597319240627936
232,0232_0.12826_0.02303_0.81672,0.12826,0.02303,0.81672,9.786469459533691,9.778701782226562,0.18678227066993713,9.08967399597168,11.45748233795166,2.3678083419799805,9.492589712142944,9.661231994628906,9.900261878967285,10.10616397857666,0.2390298843383789,0.6135742664337158,0.4036020471678249,0.6686942349578442,0.07745929807424545,0.15486802889548634,0.8346344382375469,851.4240768993915,0.6583787084979275,1.7783784302375651
233,0233_0.15430_0.02277_0.68099,0.1543,0.02277,0.68099,9.674437522888184,9.662150382995605,0.2315201610326767,8.871211051940918,12.167173385620117,3.295962333679199,9.317695617675781,9.518549919128418,9.812105178833008,10.070797204971313,0.29355525970458984,0.7531015872955322,0.5393149772938557,1.0480056967597164,0.0923852026462555,0.09563761212542603,0.9168205470272344,689.4997196046876,-0.9157433908633089,1.0810316306232521
234,0234_0.13288_0.02276_0.70567,0.13288,0.02276,0.70567,9.721723556518555,9.707167625427246,0.25421833992004395,8.87026596069336,12.383659362792969,3.5133934020996094,9.333882331848145,9.55016040802002,9.870950937271118,10.15861439704895,0.32079052925109863,0.8247320652008057,0.6030003832977047,1.2426393001662035,0.10002172738313675,0.0896644270133468,0.9433337680070464,675.8674602126493,-1.0482672503477524,0.8319706347693236
235,0235_0.12393_0.02345_0.79019,0.12393,0.02345,0.79019,9.796034812927246,9.785958290100098,0.21065382659435272,9.035283088684082,11.898603439331055,2.8633203506469727,9.46817398071289,9.654561996459961,9.922739028930664,10.156238555908203,0.2681770324707031,0.6880645751953125,0.4757925946927382,0.8652264310011364,0.08533138036727905,0.14715804640563968,0.8834639019828839,828.1088142912014,0.43172306053283205,2.2698273534505735
236,0236_0.14297_0.02231_0.63452,0.14297,0.02231,0.63452,9.64587688446045,9.627163887023926,0.2913346588611603,8.720732688903809,12.995975494384766,4.275242805480957,9.208831787109375,9.448286056518555,9.812738418579102,10.152972221374512,0.3644523620605469,0.9441404342651367,0.6967578625853776,1.5130253183335718,0.11280543357133865,0.11254860754880991,0.9539976234172473,731.1730446183466,-0.5106227348123271,0.9266336936278723
237,0237_0.12269_0.02332_0.84021,0.12269,0.02332,0.84021,9.812536239624023,9.805036544799805,0.1840665638446808,9.123556137084961,11.444042205810547,2.320486068725586,9.522539138793945,9.689176559448242,9.924838066101074,10.1275053024292,0.23566150665283203,0.6049661636352539,0.3951153322842941,0.6479670512242781,0.07655125856399536,0.17314161094068178,0.8285959589825862,908.6905487473942,1.2150856820159728,2.40461553539714
238,0238_0.12643_0.02234_0.81829,0.12643,0.02234,0.81829,9.778279304504395,9.77031135559082,0.189139723777771,9.074538230895996,11.483169555664062,2.4086313247680664,9.48100471496582,9.65147590637207,9.89335823059082,10.102031946182251,0.24188232421875,0.6210272312164307,0.4111336003824551,0.6873503174191371,0.078241266310215,0.1486591993975656,0.8398414147300892,832.6054154096458,0.47543605906382813,1.6032432359399225
239,0239_0.14201_0.02321_0.58121,0.14201,0.02321,0.58121,9.628397941589355,9.605612754821777,0.3228561580181122,8.64723014831543,13.308618545532227,4.661388397216797,9.150605201721191,9.408224105834961,9.809515953063965,10.197651147842407,0.4012918472290039,1.0470459461212158,0.7592647882572263,1.659521190002672,0.12359122931957245,0.16610185122986282,0.9049635549231468,886.3170389352518,0.9975851353164386,1.290877730966579
240,0240_0.12386_0.02151_0.75478,0.12386,0.02151,0.75478,9.742359161376953,9.72974681854248,0.23542551696300507,8.930967330932617,12.269880294799805,3.3389129638671875,9.380155563354492,9.583808898925781,9.882080078125,10.1455078125,0.29827117919921875,0.7653522491455078,0.5497454194948048,1.0816334309780151,0.09364692121744156,0.10312242479319499,0.9224393091277067,707.408785619006,-0.741643230374483,1.1048760721119746
241,0241_0.14738_0.02155_0.82268,0.14738,0.02155,0.82268,9.710981369018555,9.7059326171875,0.15616677701473236,9.096497535705566,10.916023254394531,1.8195257186889648,9.462096214294434,9.606436729431152,9.807853698730469,9.976863861083984,0.2014169692993164,0.5147676467895508,0.3137754140755903,0.4557846837444042,0.06742805242538452,0.14889912874897585,0.7596297314893596,833.3260797900798,0.48244188416893524,2.1636945979551294
242,0242_0.15205_0.02268_0.59717,0.15205,0.02268,0.59717,9.612698554992676,9.59244155883789,0.30343684554100037,8.665215492248535,13.073626518249512,4.408411026000977,9.159896850585938,9.406431198120117,9.785069465637207,10.143463134765625,0.37863826751708984,0.9835662841796875,0.7229361211034867,1.5798801804584883,0.11698810011148453,0.14282102217499762,0.9436206053162173,815.2393641682617,0.3066147310411998,1.6414074687910363
243,0243_0.13875_0.02222_0.74862,0.13875,0.02222,0.74862,9.724313735961914,9.714310646057129,0.2094409465789795,8.96544361114502,11.794126510620117,2.8286828994750977,9.398256301879883,9.583601951599121,9.85033893585205,10.082559585571289,0.2667369842529297,0.6843032836914062,0.472963589195301,0.8550737177346042,0.08498130738735199,0.1116091911785734,0.8809063486290789,728.7474755228225,-0.534202522193191,0.7221348461361432
244,0244_0.12462_0.02288_0.60851,0.12462,0.02288,0.60851,9.672091484069824,9.648571014404297,0.3280153274536133,8.68337345123291,13.478800773620605,4.795427322387695,9.187543869018555,9.448190689086914,9.855514526367188,10.251664161682129,0.40732383728027344,1.0641202926635742,0.7671084563495753,1.673402172754896,0.12529167532920837,0.16510559644021103,0.8894976999135922,883.1812092379853,0.9671006615240452,1.506324991623655
245,0245_0.15185_0.02269_0.72284,0.15185,0.02269,0.72284,9.697148323059082,9.687630653381348,0.20443390309810638,8.95082950592041,11.654731750488281,2.703902244567871,9.378171920776367,9.559845924377441,9.820472717285156,10.046991348266602,0.26062679290771484,0.6688194274902344,0.4583233705919967,0.8125075442011913,0.08333682268857956,0.11130952078359103,0.8712994451625125,727.9763134880994,-0.5416992522795522,1.2011025909303392
246,0246_0.14269_0.02150_0.71581,0.14269,0.0215,0.71581,9.687567710876465,9.675901412963867,0.2255987972021103,8.893824577331543,12.081042289733887,3.1872177124023438,9.33895754814148,9.535775184631348,9.822166442871094,10.073591232299805,0.2863912582397461,0.7346336841583252,0.5218289971332032,0.9960735843797215,0.09039154648780823,0.09709338759644577,0.9081392651592111,692.9127402814809,-0.8825642486843523,0.8773251708959906
247,0247_0.14232_0.02266_0.69152,0.14232,0.02266,0.69152,9.696781158447266,9.68303108215332,0.24585366249084473,8.859389305114746,12.249828338623047,3.390439033508301,9.320355415344238,9.530999183654785,9.841800928115845,10.118565559387207,0.31080174446105957,0.7982101440429688,0.5800111227801046,1.1724147938981684,0.09720399230718613,0.08734198436035788,0.9349255371667583,670.7338115723792,-1.0981732058816536,0.1375196355459355
248,0248_0.12351_0.02266_0.58860,0.12351,0.02266,0.5886,9.65882396697998,9.633772850036621,0.33736810088157654,8.656713485717773,13.583590507507324,4.926877021789551,9.162439346313477,9.428101539611816,9.84653377532959,10.257184982299805,0.41843223571777344,1.0947456359863281,0.7815124001174923,1.6930438934058136,0.12847666442394257,0.18854054726231897,0.8563666874249759,958.8416803916574,1.702621998035004,1.5426487407724543
249,0249_0.14261_0.02193_0.79413,0.14261,0.02193,0.79413,9.72431468963623,9.717535972595215,0.1760762333869934,9.050727844238281,11.225131034851074,2.174403190612793,9.446063995361328,9.606316566467285,9.832212448120117,10.025491714477539,0.22589588165283203,0.5794277191162109,0.37240493443973566,0.5886104040909861,0.07397352159023285,0.13631870503999724,0.8095162209409434,796.299355374949,0.12249242293539642,1.4351404190935129
250,0250_0.12242_0.02258_0.59584,0.12242,0.02258,0.59584,9.663805961608887,9.639084815979004,0.33548593521118164,8.663921356201172,13.592432022094727,4.928510665893555,9.169812202453613,9.434430122375488,9.850640296936035,10.258413314819336,0.4162101745605469,1.0886011123657227,0.7786718155811174,1.689590468756224,0.1278364509344101,0.18327547891019685,0.8635465525328594,941.5185118893035,1.5342175477960298,1.5632886066965916
251,0251_0.14474_0.02264_0.60222,0.14474,0.02264,0.60222,9.626644134521484,9.605706214904785,0.309075266122818,8.669439315795898,13.173343658447266,4.503904342651367,9.166536331176758,9.41631031036377,9.801519393920898,10.168651819229126,0.3852090835571289,1.0021154880523682,0.7340470524365142,1.6061838662389585,0.11890371888875961,0.1431751177914889,0.9354286481549988,816.2831665627152,0.31676189138153776,1.2870255989479318
252,0252_0.12678_0.02248_0.75579,0.12678,0.02248,0.75579,9.756519317626953,9.744657039642334,0.22817854583263397,8.960247039794922,12.197020530700684,3.2367734909057617,9.404236555099487,9.602989196777344,9.892483711242676,10.146882057189941,0.28949451446533203,0.7426455020904541,0.5284498878713632,1.0182562720475543,0.09119978547096252,0.1135712523269794,0.9123267429374985,733.8273865463293,-0.48481896842470296,1.401552531233701
253,0253_0.14155_0.02195_0.81238,0.14155,0.02195,0.81238,9.73139762878418,9.72530746459961,0.16842158138751984,9.078673362731934,11.103483200073242,2.0248098373413086,9.464350700378418,9.618602752685547,9.835092544555664,10.01904296875,0.2164897918701172,0.554692268371582,0.3494720349329707,0.5348629204233717,0.07145421952009201,0.1436792578435133,0.7908593440597831,817.7714172633998,0.3312296858287546,1.526576391917149
254,0254_0.13721_0.02343_0.68852,0.13721,0.02343,0.68852,9.71599006652832,9.70085620880127,0.2594352662563324,8.852397918701172,12.487658500671387,3.635260581970215,9.321099281311035,9.540773391723633,9.867783546447754,10.162384033203125,0.3270101547241211,0.8412847518920898,0.616804523543675,1.2851637080945055,0.10180482268333435,0.08780726711784853,0.9476115868218408,671.7546235721576,-1.0882495430369108,0.7742079913331434
255,0255_0.15486_0.02206_0.63656,0.15486,0.02206,0.63656,9.627659797668457,9.6112961769104,0.27006155252456665,8.74563980102539,12.674917221069336,3.9292774200439453,9.218655347824097,9.44498348236084,9.784577369689941,10.094053506851196,0.33959388732910156,0.8753981590270996,0.6461465935113727,1.3697178519867945,0.10552530735731125,0.1097705690939375,0.9536979977157399,724.0359584859694,-0.5800047919266395,1.6590198465775137
256,0256_0.12952_0.02233_0.80958,0.12952,0.02233,0.80958,9.767916679382324,9.760000228881836,0.18852561712265015,9.065925598144531,11.463817596435547,2.3978919982910156,9.471552848815918,9.641508102416992,9.882658958435059,10.090627670288086,0.2411508560180664,0.619074821472168,0.40932676524922307,0.6824961301774395,0.07804448157548904,0.14349858370038515,0.8384370060125281,817.2377640759792,0.3260418605395391,1.3880465952122165
257,0257_0.13487_0.02301_0.61009,0.13487,0.02301,0.61009,9.655720710754395,9.633857727050781,0.3161092698574066,8.686199188232422,13.29814624786377,4.611947059631348,9.186471939086914,9.440448760986328,9.833765983581543,10.211512804031372,0.39331722259521484,1.025040864944458,0.7469081337426698,1.6350947955150739,0.12126901745796204,0.14411651584477314,0.9217748275274907,819.0642696542865,0.34379794642714484,1.0591153827594906
258,0258_0.15148_0.02237_0.77385,0.15148,0.02237,0.77385,9.70754337310791,9.70093059539795,0.17430858314037323,9.040023803710938,11.178018569946289,2.1379947662353516,9.431916236877441,9.590764999389648,9.814470291137695,10.005631685256958,0.22370529174804688,0.5737154483795166,0.3673871075779832,0.5760152193484904,0.07340043783187866,0.1350328464938823,0.8052062715056465,792.6065297761598,0.0865932013404563,1.7646550356497581
259,0259_0.14559_0.02347_0.57235,0.14559,0.02347,0.57235,9.621352195739746,9.598389625549316,0.32366833090782166,8.638980865478516,13.314950942993164,4.675970077514648,9.142507553100586,9.400591611862183,9.802851676940918,10.19234299659729,0.40226006507873535,1.049835443496704,0.7608041594567816,1.6623551654119666,0.12387062609195709,0.1705808037864813,0.9026884620103963,900.5091046092422,1.1355510632734975,1.3959855275493593
260,0260_0.12658_0.02183_0.83831,0.12658,0.02183,0.83831,9.773064613342285,9.766092300415039,0.17835336923599243,9.098798751831055,11.313202857971191,2.2144041061401367,9.491425514221191,9.653532981872559,9.88221263885498,10.078134536743164,0.22867965698242188,0.5867090225219727,0.3784252497802899,0.6051387179294503,0.07469657063484192,0.152901732985298,0.8151388473397406,845.4266886642049,0.600076044728361,1.4931849585100696
261,0261_0.13734_0.02180_0.71631,0.13734,0.0218,0.71631,9.703023910522461,9.690345764160156,0.23580878973007202,8.88992691040039,12.237102508544922,3.3471755981445312,9.340391159057617,9.544194221496582,9.842918395996094,10.106922149658203,0.2987241744995117,0.7665309906005859,0.5514868399352878,1.085473542558935,0.0938071683049202,0.09166238068206829,0.922792409106956,680.3595219243092,-1.0045983809438193,0.297215152409627
262,0262_0.12156_0.02294_0.68974,0.12156,0.02294,0.68974,9.729613304138184,9.711090087890625,0.2902745008468628,8.807112693786621,13.082569122314453,4.275456428527832,9.293733596801758,9.532858848571777,9.896017074584961,10.234501838684082,0.3631582260131836,0.9407682418823242,0.6929583591573888,1.5044631268891742,0.11235220730304718,0.10624254464914258,0.9546230934584838,715.1310010545665,-0.6665729310308172,1.8917059334342103
263,0263_0.12529_0.02213_0.68562,0.12529,0.02213,0.68562,9.705183982849121,9.687137603759766,0.2861647605895996,8.790283203125,12.987528800964355,4.1972455978393555,9.274735450744629,9.511344909667969,9.869693756103516,10.202166557312012,0.3583488464355469,0.9274311065673828,0.6841623261160616,1.4800131424278549,0.1109679564833641,0.09698990039936554,0.9559407058922827,692.6689729010731,-0.8849339948239336,1.1271499390775694
264,0264_0.12116_0.02156_0.79308,0.12116,0.02156,0.79308,9.766963958740234,9.756475448608398,0.21457983553409576,8.995198249816895,11.949491500854492,2.9542932510375977,9.433643341064453,9.622751235961914,9.89574146270752,10.133934020996094,0.27299022674560547,0.7002906799316406,0.48786248103220736,0.899145290398558,0.08665849268436432,0.12660017675191926,0.8903588168994171,768.8457940727689,-0.14439304305585007,1.517124499669664
265,0265_0.12509_0.02255_0.78644,0.12509,0.02255,0.78644,9.77497386932373,9.76486587524414,0.2107110172510147,9.013585090637207,11.876508712768555,2.8629236221313477,9.44703483581543,9.633428573608398,9.901677370071411,10.135316133499146,0.2682487964630127,0.6882812976837158,0.47601058190076573,0.8656188481091629,0.08536733686923981,0.13350074393008418,0.8834577847096764,788.2299995168203,0.04404745272765687,1.6889969121262884
266,0266_0.13361_0.02307_0.82745,0.13361,0.02307,0.82745,9.776224136352539,9.769790649414062,0.172587588429451,9.111228942871094,11.221331596374512,2.110102653503418,9.503029823303223,9.66062068939209,9.882233619689941,10.071221351623535,0.22161293029785156,0.5681915283203125,0.36153904029391654,0.5638868169530493,0.07280135899782181,0.1583454138287911,0.8012940737171808,862.1129166214972,0.7622885779221686,1.5622454108622073
267,0267_0.13365_0.02211_0.79064,0.13365,0.02211,0.79064,9.748112678527832,9.739811897277832,0.19215144217014313,9.035517692565918,11.494400024414062,2.4588823318481445,9.446555137634277,9.61920166015625,9.864814758300781,10.07699203491211,0.24561309814453125,0.630436897277832,0.42044983127730046,0.7112288838423866,0.07924960553646088,0.13190528824880526,0.8462885225204801,783.7000507989732,1.0270768933410463e-05,1.0756262185711178
268,0268_0.15221_0.02192_0.73970,0.15221,0.02192,0.7397,9.687494277954102,9.679084777832031,0.19289174675941467,8.972423553466797,11.4425687789917,2.4701452255249023,9.384955406188965,9.55807113647461,9.804586410522461,10.017691612243652,0.24651527404785156,0.6327362060546875,0.4234305291787389,0.7171219060178955,0.07952701300382614,0.12026426640989706,0.8476325947977121,751.5459191378148,-0.31257104855340423,1.7251042092967228
269,0269_0.13637_0.02297_0.68316,0.13637,0.02297,0.68316,9.704198837280273,9.68836784362793,0.266001433134079,8.830413818359375,12.642399787902832,3.811985969543457,9.300516128540039,9.524396657943726,9.859192848205566,10.162827491760254,0.3347961902618408,0.8623113632202148,0.6345739439421999,1.3375962260123977,0.10406405478715897,0.08638350919843366,0.9519012495958773,668.6432016477042,-1.118496740515701,0.5909798113588327
270,0270_0.14818_0.02333_0.63397,0.14818,0.02333,0.63397,9.657983779907227,9.640164375305176,0.28350189328193665,8.748559951782227,12.868468284606934,4.119908332824707,9.23117733001709,9.465927124023438,9.821208953857422,10.149846076965332,0.3552818298339844,0.9186687469482422,0.6785839095204493,1.4633231593917806,0.11010555922985077,0.10111127956575237,0.956264183950431,702.5097779193,-0.7892681610142444,0.6924226654104303
271,0271_0.12023_0.02333_0.55498,0.12023,0.02333,0.55498,9.66102123260498,9.633352279663086,0.3524271249771118,8.639996528625488,13.79450798034668,5.154511451721191,9.14581298828125,9.419058799743652,9.855867385864258,10.289600372314453,0.43680858612060547,1.1437873840332031,0.8008902946443506,1.7063996202289422,0.13355718553066254,0.22421476644290259,0.791632954039677,1080.2745407914827,2.8831123969940546,1.935386609125995
272,0272_0.12230_0.02340_0.76594,0.1223,0.0234,0.76594,9.787796020507812,9.775694847106934,0.23073485493659973,8.98762321472168,12.269637107849121,3.2820138931274414,9.431903839111328,9.63252067565918,9.92509937286377,10.182563781738281,0.29257869720458984,0.7506599426269531,0.5354228710410972,1.0405534131956573,0.09202934801578522,0.1321648523534188,0.9161921883057146,784.435086834585,0.007155807653033556,2.3455371622573056
273,0273_0.13820_0.02151_0.76911,0.1382,0.02151,0.76911,9.718904495239258,9.710101127624512,0.19722208380699158,8.992095947265625,11.53049087524414,2.5383949279785156,9.410162925720215,9.586533546447754,9.838349342346191,10.056502342224121,0.2518157958984375,0.6463394165039062,0.4362357456427879,0.7522815877890539,0.08094148337841034,0.11920660714755515,0.856882959615186,748.7069135713011,-0.3401699933762964,1.0048295897616124
274,0274_0.15111_0.02185_0.66316,0.15111,0.02185,0.66316,9.649213790893555,9.634696960449219,0.2529439330101013,8.79934024810791,12.271862030029297,3.4725217819213867,9.263228416442871,9.478508949279785,9.797809600830078,10.083856582641602,0.31930065155029297,0.8206281661987305,0.6004228917016182,1.2326995903899851,0.09965073317289352,0.09701757002571802,0.941933186852158,692.734131053019,-0.8843005701270857,1.3388543662961336
275,0275_0.12281_0.02208_0.80388,0.12281,0.02208,0.80388,9.777555465698242,9.768065452575684,0.20434539020061493,9.032536506652832,11.741484642028809,2.7089481353759766,9.458589553833008,9.640344619750977,9.900860786437988,10.127134323120117,0.2605161666870117,0.6685447692871094,0.4569776109040014,0.8115772425366679,0.08325489610433578,0.13877015635492576,0.8714723261806994,803.3884710206316,0.19140814252961955,1.69067353853742
276,0276_0.12809_0.02278_0.57162,0.12809,0.02278,0.57162,9.641520500183105,9.615976333618164,0.34000909328460693,8.63598346710205,13.577449798583984,4.941466331481934,9.141898155212402,9.408806562423706,9.830460548400879,10.245111465454102,0.42165398597717285,1.1032133102416992,0.7855054262966521,1.697743452126252,0.12939238548278809,0.19864330412905157,0.8459052570036982,992.5505102486034,2.0303170706475417,1.4607730282174847
277,0277_0.12807_0.02152_0.58349,0.12807,0.02152,0.58349,9.62359619140625,9.598877429962158,0.33527034521102905,8.623175621032715,13.548063278198242,4.924887657165527,9.129999160766602,9.394331932067871,9.810338258743286,10.217774391174316,0.41600632667541504,1.0877752304077148,0.7789985086862138,1.6903588965115528,0.12780529260635376,0.19360367617414054,0.8644397105416393,975.6609834130734,1.866128199474965,1.443355244739279
278,0278_0.14661_0.02214_0.75449,0.14661,0.02214,0.75449,9.708365440368652,9.700024604797363,0.19240158796310425,8.994750022888184,11.457426071166992,2.4626760482788086,9.406512260437012,9.57929515838623,9.825196266174316,10.037726640701294,0.24590110778808594,0.6312143802642822,0.4217703250507426,0.7131626083251952,0.07935484498739243,0.12119656138018546,0.8466627386628934,754.0602194371877,-0.28812867476976084,1.2849061449710941
279,0279_0.15395_0.02210_0.77076,0.15395,0.0221,0.77076,9.696003913879395,9.689531326293945,0.17264999449253082,9.029854774475098,11.137742042541504,2.1078872680664062,9.422785758972168,9.580331802368164,9.802023887634277,9.991157531738281,0.22169208526611328,0.5683717727661133,0.36242317760426546,0.5640365650251629,0.07286108285188675,0.13569823653875285,0.801133151912223,794.5152270347022,0.10514830068350002,2.05321497897855
280,0280_0.14554_0.02285_0.72378,0.14554,0.02285,0.72378,9.712636947631836,9.702115058898926,0.21447592973709106,8.940176963806152,11.888898849487305,2.9487218856811523,9.379515647888184,9.568452835083008,9.841338157653809,10.079508781433105,0.2728853225708008,0.6999931335449219,0.488297179183887,0.898609647022623,0.08666133880615234,0.10558147871447186,0.8899490830788243,713.48270585035,-0.6825965728755458,0.6791378142854367
